OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
3736,3019406,Kingsessing Av & 65th St,NOT AVAILABLE,20826,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.92792038,-75.23687978,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,KINGSESSING AVE & 65TH ST,PHILADELPHIA,PA,19142,Kingsessing Av & 65th St - SEPTA
3737,3019407,65th St & Windsor St,NOT AVAILABLE,20828,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.92922,-75.24179,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,65TH ST & WINDSOR ST,PHILADELPHIA,PA,19142,65th St & Windsor St - SEPTA
3738,3019408,Chester Av & Cedar Av,NOT AVAILABLE,20836,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.92302053,-75.2561694,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,CHESTER AVE & CEDAR AVE,YEADON,PA,19050,Chester Av & Cedar Av - SEPTA
3739,3019409,10th St & Mulberry Av,NOT AVAILABLE,20838,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.923531,-75.257415,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,10TH ST & MULBERRY AVE,DARBY,PA,19023,10th St & Mulberry Av - SEPTA
3740,3019410,10th St & Wycombe Av,NOT AVAILABLE,20839,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.923013,-75.258496,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,10TH ST & WYCOMBE AVE,DARBY,PA,19023,10th St & Wycombe Av - SEPTA
3741,3019411,10th St & Summit St,NOT AVAILABLE,20840,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.922459,-75.2597,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,10TH ST & SUMMIT ST,DARBY,PA,19023,10th St & Summit St - SEPTA
3742,3019412,10th St & Ridge Av,NOT AVAILABLE,20841,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.921236,-75.261457,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,10TH ST & RIDGE AVE,DARBY,PA,19023,10th St & Ridge Av - SEPTA
3743,3019413,10th St & Main St,NOT AVAILABLE,30866,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.91998192,-75.26316982,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,10TH ST & MAIN ST,DARBY,PA,19023,10th St & Main St - SEPTA
3744,3019414,65th St & Belmar St,NOT AVAILABLE,31218,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.929069,-75.240941,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,65TH ST & BELMAR ST,PHILADELPHIA,PA,19142,65th St & Belmar St - SEPTA
3745,3019415,Girard Av & Front St,NOT AVAILABLE,342,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.96885857,-75.13605118,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & FRONT ST,PHILADELPHIA,PA,19123,Girard Av & Front St - SEPTA
3746,3019416,Girard Av & Broad St,NOT AVAILABLE,343,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97147646,-75.15924934,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & BROAD ST,PHILADELPHIA,PA,19123,Girard Av & Broad St - SEPTA
3747,3019417,Girard Av & 40th St,NOT AVAILABLE,344,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974132,-75.204314,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 40TH ST,PHILADELPHIA,PA,19104,Girard Av & 40th St - SEPTA
3748,3019418,Girard Av & 59th St,NOT AVAILABLE,345,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970146,-75.237445,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 59TH ST,PHILADELPHIA,PA,19151,Girard Av & 59th St - SEPTA
3749,3019419,Frankford Av & Girard Av,NOT AVAILABLE,481,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.968751,-75.134706,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,FRANKFORD AVE & GIRARD AVE,PHILADELPHIA,PA,19125,Frankford Av & Girard Av - SEPTA
3750,3019420,Girard Av & 2nd St,NOT AVAILABLE,20993,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.969474,-75.139558,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 2ND ST,PHILADELPHIA,PA,19123,Girard Av & 2nd St - SEPTA
3751,3019421,Girard Av & 3rd St,NOT AVAILABLE,20994,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.96973595,-75.14140145,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 3RD ST,PHILADELPHIA,PA,19123,Girard Av & 3rd St - SEPTA
3752,3019422,Girard Av & 4th St,NOT AVAILABLE,20995,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.969955,-75.143084,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 4TH ST,PHILADELPHIA,PA,19123,Girard Av & 4th St - SEPTA
3753,3019423,Girard Av & 5th St,NOT AVAILABLE,20996,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97017443,-75.14495851,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 5TH ST,PHILADELPHIA,PA,19123,Girard Av & 5th St - SEPTA
3754,3019424,Girard Av & 7th St,NOT AVAILABLE,20998,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97043393,-75.14805651,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 7TH ST,PHILADELPHIA,PA,19123,Girard Av & 7th St - SEPTA
3755,3019425,Girard Av & 8th St,NOT AVAILABLE,20999,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970518,-75.149962,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 8TH ST,PHILADELPHIA,PA,19123,Girard Av & 8th St - SEPTA
3756,3019426,Girard Av & 11th St,NOT AVAILABLE,21001,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970804,-75.15414,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 11TH ST,PHILADELPHIA,PA,19122,Girard Av & 11th St - SEPTA
3757,3019427,Girard Av & 12th St,NOT AVAILABLE,21002,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.971005,-75.155731,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 12TH ST,PHILADELPHIA,PA,19122,Girard Av & 12th St - SEPTA
3758,3019428,Girard Av & 16th St,NOT AVAILABLE,21005,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.971872,-75.162714,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 16TH ST,PHILADELPHIA,PA,19130,Girard Av & 16th St - SEPTA
3759,3019429,Girard Av & 17th St,NOT AVAILABLE,21006,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.972076,-75.164279,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 17TH ST,PHILADELPHIA,PA,19130,Girard Av & 17th St - SEPTA
3760,3019430,Girard Av & Ridge Av,NOT AVAILABLE,21008,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9723505,-75.166423,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & RIDGE AVE,PHILADELPHIA,PA,19130,Girard Av & Ridge Av - SEPTA
3761,3019431,Girard Av & 20th St,NOT AVAILABLE,21009,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.972674,-75.168996,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 20TH ST,PHILADELPHIA,PA,19130,Girard Av & 20th St - SEPTA
3762,3019432,Girard Av & Corinthian Av,NOT AVAILABLE,21010,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.972851,-75.17034,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & CORINTHIAN AVE,PHILADELPHIA,PA,19130,Girard Av & Corinthian Av - SEPTA
3763,3019433,Poplar St & 25th St,NOT AVAILABLE,21014,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9724699,-75.17753185,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,POPLAR ST & 25TH ST,PHILADELPHIA,PA,19130,Poplar St & 25th St - SEPTA
3764,3019434,Girard Av & 26th St,NOT AVAILABLE,21016,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97397527,-75.17884908,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 26TH ST,PHILADELPHIA,PA,19130,Girard Av & 26th St - SEPTA
3765,3019435,Girard Av & 27th St,NOT AVAILABLE,21017,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974165,-75.180405,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 27TH ST,PHILADELPHIA,PA,19130,Girard Av & 27th St - SEPTA
3766,3019436,Girard Av & 28th St,NOT AVAILABLE,21018,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974336,-75.181865,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 28TH ST,PHILADELPHIA,PA,19130,Girard Av & 28th St - SEPTA
3767,3019437,Girard Av & 29th St,NOT AVAILABLE,21019,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974534,-75.183469,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 29TH ST,PHILADELPHIA,PA,19130,Girard Av & 29th St - SEPTA
3768,3019438,Girard Av & 31st St,NOT AVAILABLE,21021,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974976,-75.186663,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 31ST ST,PHILADELPHIA,PA,19130,Girard Av & 31st St - SEPTA
3769,3019439,Girard Av & 33rd St,NOT AVAILABLE,21022,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9751367,-75.18792388,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 33RD ST,PHILADELPHIA,PA,19130,Girard Av & 33rd St - SEPTA
3770,3019440,Girard Av & 39th St,NOT AVAILABLE,21025,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974454,-75.201747,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 39TH ST,PHILADELPHIA,PA,19104,Girard Av & 39th St - SEPTA
3771,3019441,Girard Av & 41st St,NOT AVAILABLE,21026,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97387758,-75.20638629,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 41ST ST,PHILADELPHIA,PA,19104,Girard Av & 41st St - SEPTA
3772,3019442,Girard Av & 42nd St,NOT AVAILABLE,21027,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97359,-75.2089,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 42ND ST,PHILADELPHIA,PA,19104,Girard Av & 42nd St - SEPTA
3773,3019443,Girard Av & Belmont Av,NOT AVAILABLE,21028,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97325655,-75.21201452,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & BELMONT AVE,PHILADELPHIA,PA,19104,Girard Av & Belmont Av - SEPTA
3774,3019444,Girard Av & 49th St,NOT AVAILABLE,21030,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97286,-75.219121,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 49TH ST,PHILADELPHIA,PA,19131,Girard Av & 49th St - SEPTA
3775,3019445,Girard Av & 51st St,NOT AVAILABLE,21032,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97190844,-75.2236112,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 51ST ST,PHILADELPHIA,PA,19131,Girard Av & 51st St - SEPTA
3776,3019446,Girard Av & 52nd St,NOT AVAILABLE,21033,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.971419,-75.225839,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 52ND ST,PHILADELPHIA,PA,19131,Girard Av & 52nd St - SEPTA
3777,3019447,Girard Av & 54th St,NOT AVAILABLE,21035,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.971089,-75.228729,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 54TH ST,PHILADELPHIA,PA,19151,Girard Av & 54th St - SEPTA
3778,3019448,Girard Av & 56th St,NOT AVAILABLE,21037,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970683,-75.232585,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 56TH ST,PHILADELPHIA,PA,19151,Girard Av & 56th St - SEPTA
3779,3019449,Girard Av & 57th St,NOT AVAILABLE,21038,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970507,-75.234205,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 57TH ST,PHILADELPHIA,PA,19131,Girard Av & 57th St - SEPTA
3780,3019450,Girard Av & 60th St,NOT AVAILABLE,21040,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.96996769,-75.23908934,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 60TH ST,PHILADELPHIA,PA,19151,Girard Av & 60th St - SEPTA
3781,3019451,Haverford Av & 61st St,NOT AVAILABLE,21041,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970912,-75.240907,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,HAVERFORD AVE & 61ST ST,PHILADELPHIA,PA,19151,Haverford Av & 61st St - SEPTA
3782,3019452,Haverford Av & 62nd St,NOT AVAILABLE,21042,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.971601,-75.242819,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,HAVERFORD AVE & 62ND ST,PHILADELPHIA,PA,19151,Haverford Av & 62nd St - SEPTA
3783,3019453,Girard Av & Felton St,NOT AVAILABLE,21044,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9702696,-75.24418028,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & FELTON ST,PHILADELPHIA,PA,19151,Girard Av & Felton St - SEPTA
3784,3019454,Girard Av & 61st St,NOT AVAILABLE,21047,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.969842,-75.241137,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 61ST ST,PHILADELPHIA,PA,19151,Girard Av & 61st St - SEPTA
3785,3019455,Girard Av & Lancaster Av,NOT AVAILABLE,21058,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97298,-75.21852,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & LANCASTER AVE,PHILADELPHIA,PA,19131,Girard Av & Lancaster Av - SEPTA
3786,3019456,26th St & Poplar St,NOT AVAILABLE,21072,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97270438,-75.1791104,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,26TH ST & POPLAR ST,PHILADELPHIA,PA,19130,26th St & Poplar St - SEPTA
3787,3019457,Poplar St & Stillman St,NOT AVAILABLE,21073,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97254274,-75.17809254,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,POPLAR ST & STILLMAN ST,PHILADELPHIA,PA,19130,Poplar St & Stillman St - SEPTA
3788,3019458,College Av & 24th St,NOT AVAILABLE,21075,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97243049,-75.17544398,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,COLLEGE AVE & 24TH ST,PHILADELPHIA,PA,19130,College Av & 24th St - SEPTA
3789,3019459,Girard Av & 19th St,NOT AVAILABLE,21080,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.972471,-75.167448,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 19TH ST,PHILADELPHIA,PA,19130,Girard Av & 19th St - SEPTA
3790,3019460,Haverford Av & 63rd St,NOT AVAILABLE,21481,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97186421,-75.24475072,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,HAVERFORD AVE & 63RD ST,PHILADELPHIA,PA,19151,Haverford Av & 63rd St - SEPTA
3791,3019461,Frankford Av & Richmond St,NOT AVAILABLE,23992,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.966066,-75.134419,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,FRANKFORD AVE & RICHMOND ST,PHILADELPHIA,PA,19125,Frankford Av & Richmond St - SEPTA
3792,3019462,Frankford Av & Delaware Av,NOT AVAILABLE,24039,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.965377,-75.13441,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,FRANKFORD AVE & DELAWARE AVE,PHILADELPHIA,PA,19125,Frankford Av & Delaware Av - SEPTA
3793,3019463,Girard Av & 34th St,NOT AVAILABLE,30291,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97505419,-75.19641191,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 34TH ST,PHILADELPHIA,PA,19104,Girard Av & 34th St - SEPTA
3794,3019464,Girard Av & Merion Av,NOT AVAILABLE,30550,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.972777,-75.216349,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & MERION AVE,PHILADELPHIA,PA,19131,Girard Av & Merion Av - SEPTA
3795,3019465,Girard Av & 24th St,NOT AVAILABLE,30791,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.97241096,-75.17561526,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 24TH ST,PHILADELPHIA,PA,19130,Girard Av & 24th St - SEPTA
3796,3019466,Delaware Av & Frankford Av Loop,NOT AVAILABLE,31347,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.964972,-75.134248,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,FRANKFORD AVE & DELAWARE AVE,PHILADELPHIA,PA,19125,Delaware Av & Frankford Av Loop - SEPTA
3797,3019467,Girard Av & 62nd St,NOT AVAILABLE,31443,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970115,-75.243139,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,GIRARD AVE & 62ND ST,PHILADELPHIA,PA,19151,Girard Av & 62nd St - SEPTA
3798,3019468,Baltimore Av & 61st St Angora Loop,NOT AVAILABLE,599,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.94394579,-75.24632533,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,BALTIMORE AVE & 61ST ST,PHILADELPHIA,PA,19143,Baltimore Av & 61st St Angora Loop - SEPTA
3799,3019469,Baltimore Av & 49th St,NOT AVAILABLE,600,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9481775,-75.2212505,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,BALTIMORE AVE & 49TH ST,PHILADELPHIA,PA,19143,Baltimore Av & 49th St - SEPTA
3800,3019470,Elmwood Av & 73rd St,NOT AVAILABLE,610,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9142187,-75.24173523,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,ELMWOOD AVE & 73RD ST,PHILADELPHIA,PA,19142,Elmwood Av & 73rd St - SEPTA
3801,3019471,Baltimore Av & 60th St,NOT AVAILABLE,20859,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.944381,-75.24439,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015-12-04T00:00:00.000Z,GROUND,BALTIMORE AVE & 60TH ST,PHILADELPHIA,PA,19143,Baltimore Av & 60th St - SEPTA
